Customer ID,Customer,Product ID,Category,Sub-Category,Amount spent,,,,
AG-7755,Meera Patel,OFF-LA-10002787,Office Supplies,Labels,13881,,,,
AG-7755,Meera Patel,TEC-AC-10003832,Technology,Accessories,28992,,,,
AG-7755,Meera Patel,OFF-PA-10001934,Office Supplies,Paper,32177,,,,
AG-7755,Meera Patel,OFF-AP-10002457,Office Supplies,Appliances,4169,,,,
AG-7755,Meera Patel,OFF-FA-10003112,Office Supplies,Fasteners,2632,,,,
AG-7755,Meera Patel,OFF-AP-10002350,Office Supplies,Appliances,15189,,,,
AG-7755,Meera Patel,FUR-FU-10001935,Furniture,Furnishings,12256,,,,
AG-7755,Meera Patel,TEC-PH-10003273,Technology,Phones,12089,,,,
AG-7755,Meera Patel,TEC-AC-10001142,Technology,Accessories,21780,,,,
AG-7884,Siddharth Mehta,OFF-PA-10000482,Office Supplies,Paper,5608,,,,
AG-7884,Siddharth Mehta,OFF-PA-10003892,Office Supplies,Paper,10525,,,,
AG-7884,Siddharth Mehta,TEC-AC-10001101,Technology,Accessories,33080,,,,
AG-7884,Siddharth Mehta,OFF-AP-10002439,Office Supplies,Appliances,41861,,,,
AG-7884,Siddharth Mehta,OFF-BI-10002827,Office Supplies,Binders,5270,,,,
AG-7884,Siddharth Mehta,OFF-EN-10002230,Office Supplies,Envelopes,25831,,,,
AG-7884,Siddharth Mehta,FUR-CH-10001215,Furniture,Chairs,2063,,,,
AG-7884,Siddharth Mehta,OFF-BI-10004654,Office Supplies,Binders,36884,,,,
AG-7884,Siddharth Mehta,OFF-ST-10001490,Office Supplies,Storage,18751,,,,
AG-7884,Siddharth Mehta,OFF-ST-10001511,Office Supplies,Storage,16227,,,,
AG-7884,Siddharth Mehta,FUR-TA-10001768,Furniture,Tables,44191,,,,
AG-7113,Tirtho Vani,OFF-BI-10003981,Office Supplies,Binders,23670,,,,
AG-7113,Tirtho Vani,OFF-ST-10001522,Office Supplies,Storage,5710,,,,
AG-7113,Tirtho Vani,OFF-FA-10000621,Office Supplies,Fasteners,35319,,,,
AG-7113,Tirtho Vani,OFF-SU-10004231,Office Supplies,Supplies,35468,,,,
AG-7113,Tirtho Vani,OFF-PA-10000474,Office Supplies,Paper,3338,,,,
AG-7113,Tirtho Vani,TEC-PH-10004042,Technology,Phones,11090,,,,
AG-7113,Tirtho Vani,FUR-FU-10003096,Furniture,Furnishings,29861,,,,
AG-7113,Tirtho Vani,FUR-FU-10002759,Furniture,Furnishings,18713,,,,
AG-7113,Tirtho Vani,FUR-TA-10000688,Furniture,Tables,21955,,,,
AG-7113,Tirtho Vani,OFF-PA-10002377,Office Supplies,Paper,49018,,,,
AG-7113,Tirtho Vani,OFF-AR-10001954,Office Supplies,Art,30560,,,,
AG-8223,Meera Patel,OFF-AP-10004532,Office Supplies,Appliances,30117,,,,
AG-8223,Meera Patel,OFF-PA-10002137,Office Supplies,Paper,23043,,,,
AG-8223,Meera Patel,TEC-AC-10003832,Technology,Accessories,6703,,,,
AG-8223,Meera Patel,OFF-AP-10000804,Office Supplies,Appliances,7559,,,,
AG-8223,Meera Patel,TEC-AC-10003614,Technology,Accessories,5831,,,,
AG-8223,Meera Patel,FUR-FU-10003553,Furniture,Furnishings,29265,,,,
AG-8223,Meera Patel,OFF-BI-10004632,Office Supplies,Binders,46110,,,,
AG-8223,Meera Patel,OFF-BI-10003305,Office Supplies,Binders,49138,,,,
AG-8223,Meera Patel,OFF-ST-10002583,Office Supplies,Storage,42678,,,,
AG-8223,Meera Patel,OFF-ST-10004507,Office Supplies,Storage,10829,,,,
AG-8223,Meera Patel,TEC-MA-10004125,Technology,Machines,22085,,,,
AG-8226,Kiran Rao,OFF-AP-10002457,Office Supplies,Appliances,39895,,,,
AG-8226,Kiran Rao,TEC-AC-10003911,Technology,Accessories,48099,,,,
AG-8226,Kiran Rao,OFF-LA-10001934,Office Supplies,Labels,16300,,,,
AG-8226,Kiran Rao,OFF-PA-10000304,Office Supplies,Paper,2891,,,,
AG-8226,Kiran Rao,FUR-BO-10004015,Furniture,Bookcases,28319,,,,
AG-8226,Kiran Rao,FUR-FU-10004071,Furniture,Furnishings,22445,,,,
AG-8226,Kiran Rao,TEC-PH-10002033,Technology,Phones,24525,,,,
AG-8226,Kiran Rao,OFF-ST-10002444,Office Supplies,Storage,19973,,,,
AG-8226,Kiran Rao,TEC-AC-10002253,Technology,Accessories,26211,,,,
AG-8226,Kiran Rao,OFF-PA-10000743,Office Supplies,Paper,11549,,,,
AG-8226,Kiran Rao,OFF-AR-10003373,Office Supplies,Art,28019,,,,
AG-8375,Isha Roy,OFF-LA-10002312,Office Supplies,Labels,49947,,,,
AG-8375,Isha Roy,OFF-EN-10000927,Office Supplies,Envelopes,6177,,,,
AG-8375,Isha Roy,OFF-LA-10003510,Office Supplies,Labels,4932,,,,
AG-8375,Isha Roy,OFF-AR-10001118,Office Supplies,Art,2437,,,,
AG-8375,Isha Roy,OFF-BI-10001575,Office Supplies,Binders,2612,,,,
AG-8375,Isha Roy,OFF-BI-10001982,Office Supplies,Binders,17543,,,,
AG-8375,Isha Roy,FUR-FU-10002960,Furniture,Furnishings,32051,,,,
AG-8375,Isha Roy,FUR-FU-10003394,Furniture,Furnishings,3295,,,,
AG-8375,Isha Roy,FUR-TA-10002774,Furniture,Tables,20079,,,,
AG-8375,Isha Roy,OFF-PA-10001800,Office Supplies,Paper,4972,,,,
AG-8375,Isha Roy,OFF-AP-10001469,Office Supplies,Appliances,8530,,,,
AG-8811,Kabir Verma,TEC-AC-10002399,Technology,Accessories,11875,,,,
AG-8811,Kabir Verma,TEC-AC-10003628,Technology,Accessories,47239,,,,
AG-8811,Kabir Verma,FUR-BO-10003272,Furniture,Bookcases,39258,,,,
AG-8811,Kabir Verma,OFF-BI-10000050,Office Supplies,Binders,2282,,,,
AG-8811,Kabir Verma,OFF-PA-10004071,Office Supplies,Paper,22178,,,,
AG-8811,Kabir Verma,OFF-EN-10001219,Office Supplies,Envelopes,9630,,,,
AG-8811,Kabir Verma,OFF-AP-10001154,Office Supplies,Appliances,32535,,,,
AG-8811,Kabir Verma,TEC-PH-10003012,Technology,Phones,35611,,,,
AG-8811,Kabir Verma,TEC-AC-10001606,Technology,Accessories,6081,,,,
AG-8811,Kabir Verma,OFF-BI-10003355,Office Supplies,Binders,28096,,,,
AG-8811,Kabir Verma,FUR-FU-10000010,Furniture,Furnishings,27906,,,,
AG-7660,Neha Kapoor,FUR-FU-10002253,Furniture,Furnishings,25206,,,,
AG-7660,Neha Kapoor,OFF-BI-10001658,Office Supplies,Binders,41818,,,,
AG-7660,Neha Kapoor,FUR-FU-10000246,Furniture,Furnishings,49967,,,,
AG-7660,Neha Kapoor,OFF-PA-10004092,Office Supplies,Paper,40757,,,,
AG-7660,Neha Kapoor,FUR-TA-10000198,Furniture,Tables,6731,,,,
AG-7660,Neha Kapoor,OFF-ST-10000036,Office Supplies,Storage,9713,,,,
AG-7660,Neha Kapoor,FUR-FU-10000222,Furniture,Furnishings,26575,,,,
AG-7660,Neha Kapoor,OFF-SU-10004664,Office Supplies,Supplies,25346,,,,
AG-7660,Neha Kapoor,OFF-EN-10001141,Office Supplies,Envelopes,25086,,,,
AG-7660,Neha Kapoor,TEC-PH-10002170,Technology,Phones,35679,,,,
AG-7660,Neha Kapoor,OFF-PA-10001954,Office Supplies,Paper,5449,,,,
AG-8109,Aarav Sharma,FUR-TA-10002228,Furniture,Tables,37089,,,,
AG-8109,Aarav Sharma,OFF-ST-10004634,Office Supplies,Storage,30550,,,,
AG-8109,Aarav Sharma,FUR-CH-10002965,Furniture,Chairs,7207,,,,
AG-8109,Aarav Sharma,OFF-LA-10001317,Office Supplies,Labels,48182,,,,
AG-8109,Aarav Sharma,OFF-ST-10000736,Office Supplies,Storage,39049,,,,
AG-8109,Aarav Sharma,TEC-AC-10003610,Technology,Accessories,16371,,,,
AG-8109,Aarav Sharma,OFF-BI-10003982,Office Supplies,Binders,21154,,,,
AG-8109,Aarav Sharma,OFF-BI-10003291,Office Supplies,Binders,28547,,,,
AG-8109,Aarav Sharma,FUR-BO-10001619,Furniture,Bookcases,32937,,,,
AG-8109,Aarav Sharma,OFF-BI-10000138,Office Supplies,Binders,32300,,,,
AG-8109,Aarav Sharma,TEC-AC-10001383,Technology,Accessories,44462,,,,
AG-8504,Kabir Verma,OFF-LA-10003223,Office Supplies,Labels,26838,,,,
AG-8504,Kabir Verma,OFF-ST-10002743,Office Supplies,Storage,10934,,,,
AG-8504,Kabir Verma,OFF-BI-10004094,Office Supplies,Binders,28463,,,,
AG-8504,Kabir Verma,OFF-SU-10004498,Office Supplies,Supplies,15187,,,,
AG-8504,Kabir Verma,OFF-PA-10002615,Office Supplies,Paper,48868,,,,
AG-8504,Kabir Verma,OFF-PA-10004971,Office Supplies,Paper,35133,,,,
AG-8504,Kabir Verma,OFF-SU-10004261,Office Supplies,Supplies,7624,,,,
AG-8504,Kabir Verma,FUR-TA-10002607,Furniture,Tables,32126,,,,
AG-8504,Kabir Verma,OFF-ST-10001809,Office Supplies,Storage,42699,,,,
AG-8504,Kabir Verma,TEC-PH-10000004,Technology,Phones,36797,,,,
AG-8504,Kabir Verma,OFF-BI-10003638,Office Supplies,Binders,17568,,,,
AG-7806,Priya Desai,FUR-FU-10003577,Furniture,Furnishings,29121,,,,
AG-7806,Priya Desai,OFF-AR-10003478,Office Supplies,Art,44725,,,,
AG-7806,Priya Desai,OFF-BI-10000546,Office Supplies,Binders,33610,,,,
AG-7806,Priya Desai,TEC-CO-10002095,Technology,Copiers,4001,,,,
AG-7806,Priya Desai,FUR-FU-10002759,Furniture,Furnishings,6635,,,,
AG-7806,Priya Desai,FUR-TA-10001095,Furniture,Tables,40268,,,,
AG-7806,Priya Desai,OFF-ST-10002444,Office Supplies,Storage,4222,,,,
AG-7806,Priya Desai,TEC-AC-10001267,Technology,Accessories,39251,,,,
AG-7806,Priya Desai,OFF-BI-10000848,Office Supplies,Binders,28004,,,,
AG-7806,Priya Desai,OFF-PA-10002377,Office Supplies,Paper,48853,,,,
AG-7806,Priya Desai,OFF-PA-10003441,Office Supplies,Paper,10973,,,,
AG-7638,Neha Kapoor,OFF-LA-10004484,Office Supplies,Labels,46393,,,,
AG-7638,Neha Kapoor,TEC-PH-10003931,Technology,Phones,21678,,,,
AG-7638,Neha Kapoor,OFF-EN-10001990,Office Supplies,Envelopes,29130,,,,
AG-7638,Neha Kapoor,OFF-EN-10001532,Office Supplies,Envelopes,42878,,,,
AG-7638,Neha Kapoor,TEC-AC-10003174,Technology,Accessories,38957,,,,
AG-7638,Neha Kapoor,OFF-BI-10004187,Office Supplies,Binders,34637,,,,
AG-7638,Neha Kapoor,OFF-ST-10000025,Office Supplies,Storage,25428,,,,
AG-7638,Neha Kapoor,FUR-FU-10004306,Furniture,Furnishings,16433,,,,
AG-7638,Neha Kapoor,FUR-CH-10003746,Furniture,Chairs,11520,,,,
AG-7638,Neha Kapoor,OFF-BI-10001036,Office Supplies,Binders,21329,,,,
AG-7638,Neha Kapoor,TEC-PH-10004614,Technology,Phones,35640,,,,
AG-8853,Sanya Roy,OFF-BI-10000301,Office Supplies,Binders,16024,,,,
AG-8853,Sanya Roy,OFF-BI-10003910,Office Supplies,Binders,32792,,,,
AG-8853,Sanya Roy,OFF-AR-10004648,Office Supplies,Art,46224,,,,
AG-8853,Sanya Roy,FUR-FU-10002597,Furniture,Furnishings,38770,,,,
AG-8853,Sanya Roy,OFF-AR-10003405,Office Supplies,Art,37881,,,,
AG-8853,Sanya Roy,FUR-CH-10002335,Furniture,Chairs,4238,,,,
AG-8853,Sanya Roy,OFF-PA-10000157,Office Supplies,Paper,39986,,,,
AG-8853,Sanya Roy,OFF-PA-10001947,Office Supplies,Paper,29297,,,,
AG-8853,Sanya Roy,OFF-PA-10003657,Office Supplies,Paper,40836,,,,
AG-8853,Sanya Roy,OFF-BI-10001098,Office Supplies,Binders,26593,,,,
AG-8853,Sanya Roy,TEC-AC-10002167,Technology,Accessories,47379,,,,
AG-7095,Ananya Sen,FUR-BO-10004409,Furniture,Bookcases,44246,,,,
AG-7095,Ananya Sen,TEC-AC-10000057,Technology,Accessories,46709,,,,
AG-7095,Ananya Sen,OFF-EN-10000056,Office Supplies,Envelopes,16860,,,,
AG-7095,Ananya Sen,OFF-BI-10000014,Office Supplies,Binders,48181,,,,
AG-7095,Ananya Sen,FUR-CH-10004675,Furniture,Chairs,30321,,,,
AG-7095,Ananya Sen,OFF-BI-10001543,Office Supplies,Binders,43613,,,,
AG-7095,Ananya Sen,OFF-ST-10001321,Office Supplies,Storage,38731,,,,
AG-7095,Ananya Sen,OFF-BI-10001132,Office Supplies,Binders,47867,,,,
AG-7095,Ananya Sen,FUR-CH-10003199,Furniture,Chairs,4898,,,,
AG-7095,Ananya Sen,TEC-PH-10001530,Technology,Phones,11945,,,,
AG-7095,Ananya Sen,OFF-LA-10001569,Office Supplies,Labels,9993,,,,
AG-7989,Vishal Ahuja,OFF-PA-10003724,Office Supplies,Paper,18123,,,,
AG-7989,Vishal Ahuja,OFF-BI-10000546,Office Supplies,Binders,26946,,,,
AG-7989,Vishal Ahuja,OFF-PA-10000176,Office Supplies,Paper,6054,,,,
AG-7989,Vishal Ahuja,OFF-PA-10002365,Office Supplies,Paper,31739,,,,
AG-7989,Vishal Ahuja,OFF-LA-10002271,Office Supplies,Labels,23784,,,,
AG-7989,Vishal Ahuja,FUR-CH-10002647,Furniture,Chairs,28435,,,,
AG-7989,Vishal Ahuja,FUR-FU-10004090,Furniture,Furnishings,19804,,,,
AG-7989,Vishal Ahuja,TEC-PH-10001580,Technology,Phones,41786,,,,
AG-7989,Vishal Ahuja,OFF-AP-10000576,Office Supplies,Appliances,24761,,,,
AG-7989,Vishal Ahuja,OFF-PA-10003953,Office Supplies,Paper,17194,,,,
AG-7989,Vishal Ahuja,FUR-FU-10000794,Furniture,Furnishings,2238,,,,
AG-8780,Rishabh Rath,OFF-AR-10001897,Office Supplies,Art,2478,,,,
AG-8780,Rishabh Rath,TEC-PH-10001795,Technology,Phones,37439,,,,
AG-8780,Rishabh Rath,FUR-FU-10003347,Furniture,Furnishings,20982,,,,
AG-8780,Rishabh Rath,TEC-AC-10004901,Technology,Accessories,25724,,,,
AG-8780,Rishabh Rath,OFF-AR-10003190,Office Supplies,Art,32992,,,,
AG-8780,Rishabh Rath,FUR-TA-10002903,Furniture,Tables,7730,,,,
AG-8780,Rishabh Rath,OFF-AP-10000240,Office Supplies,Appliances,29299,,,,
AG-8780,Rishabh Rath,TEC-AC-10001101,Technology,Accessories,22604,,,,
AG-8780,Rishabh Rath,FUR-FU-10000794,Furniture,Furnishings,47839,,,,
AG-8780,Rishabh Rath,TEC-AC-10001838,Technology,Accessories,40972,,,,
AG-8780,Rishabh Rath,OFF-PA-10000061,Office Supplies,Paper,9188,,,,
AG-8365,Sanya Roy,OFF-PA-10003651,Office Supplies,Paper,24859,,,,
AG-8365,Sanya Roy,OFF-PA-10000304,Office Supplies,Paper,4642,,,,
AG-8365,Sanya Roy,OFF-BI-10003094,Office Supplies,Binders,41989,,,,
AG-8365,Sanya Roy,FUR-CH-10001394,Furniture,Chairs,30086,,,,
AG-8365,Sanya Roy,OFF-BI-10004230,Office Supplies,Binders,5393,,,,
AG-8365,Sanya Roy,OFF-PA-10003395,Office Supplies,Paper,42445,,,,
AG-8365,Sanya Roy,TEC-AC-10002402,Technology,Accessories,49671,,,,
AG-8365,Sanya Roy,OFF-LA-10003223,Office Supplies,Labels,22137,,,,
AG-8365,Sanya Roy,TEC-AC-10003441,Technology,Accessories,38757,,,,
AG-8365,Sanya Roy,TEC-AC-10000109,Technology,Accessories,22793,,,,
AG-8365,Sanya Roy,OFF-FA-10002280,Office Supplies,Fasteners,14154,,,,
AG-8900,Rishabh Rath,OFF-SU-10000381,Office Supplies,Supplies,14187,,,,
AG-8900,Rishabh Rath,OFF-EN-10004459,Office Supplies,Envelopes,37417,,,,
AG-8900,Rishabh Rath,FUR-CH-10000665,Furniture,Chairs,21196,,,,
AG-8900,Rishabh Rath,OFF-AP-10003884,Office Supplies,Appliances,4713,,,,
AG-8900,Rishabh Rath,TEC-PH-10001557,Technology,Phones,30017,,,,
AG-8900,Rishabh Rath,TEC-PH-10002085,Technology,Phones,45752,,,,
AG-8900,Rishabh Rath,OFF-AR-10002956,Office Supplies,Art,17262,,,,
AG-8900,Rishabh Rath,OFF-AP-10003266,Office Supplies,Appliances,36210,,,,
AG-8900,Rishabh Rath,TEC-MA-10004002,Technology,Machines,30511,,,,
AG-8900,Rishabh Rath,OFF-BI-10001071,Office Supplies,Binders,47629,,,,
AG-8900,Rishabh Rath,OFF-PA-10001560,Office Supplies,Paper,23118,,,,
AG-7924,Kiran Rao,TEC-PH-10002365,Technology,Phones,21043,,,,
AG-7924,Kiran Rao,OFF-AR-10004648,Office Supplies,Art,40771,,,,
AG-7924,Kiran Rao,OFF-AR-10002578,Office Supplies,Art,31041,,,,
AG-7924,Kiran Rao,FUR-BO-10001519,Furniture,Bookcases,15819,,,,
AG-7924,Kiran Rao,OFF-BI-10001294,Office Supplies,Binders,8231,,,,
AG-7924,Kiran Rao,OFF-BI-10001636,Office Supplies,Binders,35520,,,,
AG-7924,Kiran Rao,OFF-SU-10002503,Office Supplies,Supplies,34225,,,,
AG-7924,Kiran Rao,OFF-LA-10004093,Office Supplies,Labels,4601,,,,
AG-7924,Kiran Rao,TEC-PH-10001552,Technology,Phones,45051,,,,
AG-7924,Kiran Rao,FUR-CH-10001891,Furniture,Chairs,32354,,,,
AG-7924,Kiran Rao,FUR-FU-10003878,Furniture,Furnishings,32642,,,,
AG-7163,Arjun Nair,TEC-AC-10000710,Technology,Accessories,14476,,,,
AG-7163,Arjun Nair,OFF-AR-10002335,Office Supplies,Art,19061,,,,
AG-7163,Arjun Nair,OFF-PA-10001870,Office Supplies,Paper,24436,,,,
AG-7163,Arjun Nair,OFF-AR-10003373,Office Supplies,Art,40249,,,,
AG-7163,Arjun Nair,FUR-FU-10004090,Furniture,Furnishings,31576,,,,
AG-7163,Arjun Nair,OFF-ST-10000736,Office Supplies,Storage,12054,,,,
AG-7163,Arjun Nair,OFF-PA-10001019,Office Supplies,Paper,32050,,,,
AG-7163,Arjun Nair,OFF-SU-10002537,Office Supplies,Supplies,12756,,,,
AG-7163,Arjun Nair,OFF-ST-10003221,Office Supplies,Storage,13881,,,,
AG-7163,Arjun Nair,OFF-PA-10004569,Office Supplies,Paper,49297,,,,
AG-7163,Arjun Nair,OFF-FA-10000624,Office Supplies,Fasteners,36282,,,,
AG-8018,Neha Kapoor,OFF-SU-10001225,Office Supplies,Supplies,25666,,,,
AG-8018,Neha Kapoor,OFF-AR-10003752,Office Supplies,Art,11217,,,,
AG-8018,Neha Kapoor,TEC-AC-10001714,Technology,Accessories,36164,,,,
AG-8018,Neha Kapoor,OFF-AR-10003958,Office Supplies,Art,20608,,,,
AG-8018,Neha Kapoor,TEC-PH-10002923,Technology,Phones,38473,,,,
AG-8018,Neha Kapoor,OFF-LA-10004272,Office Supplies,Labels,6442,,,,
AG-8018,Neha Kapoor,FUR-FU-10000965,Furniture,Furnishings,34407,,,,
AG-8018,Neha Kapoor,OFF-LA-10004853,Office Supplies,Labels,20024,,,,
AG-8018,Neha Kapoor,OFF-BI-10003719,Office Supplies,Binders,41642,,,,
AG-8018,Neha Kapoor,OFF-BI-10000545,Office Supplies,Binders,41005,,,,
AG-8018,Neha Kapoor,TEC-PH-10002496,Technology,Phones,44366,,,,
AG-8706,Arjun Nair,OFF-PA-10003591,Office Supplies,Paper,36081,,,,
AG-8706,Arjun Nair,OFF-PA-10004470,Office Supplies,Paper,33739,,,,
AG-8706,Arjun Nair,OFF-BI-10000315,Office Supplies,Binders,36065,,,,
AG-8706,Arjun Nair,OFF-PA-10001790,Office Supplies,Paper,5506,,,,
AG-8706,Arjun Nair,FUR-FU-10004017,Furniture,Furnishings,31320,,,,
AG-8706,Arjun Nair,TEC-AC-10003628,Technology,Accessories,2307,,,,
AG-8706,Arjun Nair,TEC-AC-10002049,Technology,Accessories,46734,,,,
AG-8706,Arjun Nair,OFF-BI-10003712,Office Supplies,Binders,6907,,,,
AG-8706,Arjun Nair,OFF-BI-10003984,Office Supplies,Binders,10630,,,,
AG-8706,Arjun Nair,FUR-CH-10004287,Furniture,Chairs,22564,,,,
AG-8706,Arjun Nair,OFF-ST-10001321,Office Supplies,Storage,46308,,,,
AG-7869,Tirtho Vani,OFF-AR-10001118,Office Supplies,Art,3378,,,,
AG-7869,Tirtho Vani,FUR-FU-10000732,Furniture,Furnishings,6843,,,,
AG-7869,Tirtho Vani,FUR-FU-10001424,Furniture,Furnishings,28954,,,,
AG-7869,Tirtho Vani,OFF-BI-10002071,Office Supplies,Binders,8407,,,,
AG-7869,Tirtho Vani,OFF-ST-10002486,Office Supplies,Storage,9857,,,,
AG-7869,Tirtho Vani,OFF-BI-10001078,Office Supplies,Binders,21894,,,,
AG-7869,Tirtho Vani,OFF-PA-10003845,Office Supplies,Paper,28835,,,,
AG-7869,Tirtho Vani,TEC-AC-10000927,Technology,Accessories,38009,,,,
AG-7869,Tirtho Vani,OFF-BI-10001098,Office Supplies,Binders,43927,,,,
AG-7869,Tirtho Vani,OFF-PA-10001622,Office Supplies,Paper,1271,,,,
AG-7869,Tirtho Vani,OFF-AR-10003158,Office Supplies,Art,5108,,,,
AG-7575,Kiran Rao,TEC-PH-10002660,Technology,Phones,15271,,,,
AG-7575,Kiran Rao,OFF-ST-10002205,Office Supplies,Storage,20931,,,,
AG-7575,Kiran Rao,OFF-BI-10003364,Office Supplies,Binders,49310,,,,
AG-7575,Kiran Rao,OFF-EN-10001099,Office Supplies,Envelopes,15332,,,,
AG-7575,Kiran Rao,OFF-LA-10003923,Office Supplies,Labels,7415,,,,
AG-7575,Kiran Rao,OFF-PA-10002250,Office Supplies,Paper,18002,,,,
AG-7575,Kiran Rao,OFF-BI-10004716,Office Supplies,Binders,23320,,,,
AG-7575,Kiran Rao,OFF-LA-10001045,Office Supplies,Labels,8821,,,,
AG-7575,Kiran Rao,OFF-BI-10001510,Office Supplies,Binders,34968,,,,
AG-7575,Kiran Rao,TEC-PH-10004536,Technology,Phones,43529,,,,
AG-7575,Kiran Rao,OFF-PA-10002947,Office Supplies,Paper,18497,,,,
AG-7616,Rajesh Gupta,OFF-ST-10002583,Office Supplies,Storage,39375,,,,
AG-7616,Rajesh Gupta,OFF-PA-10000019,Office Supplies,Paper,18198,,,,
AG-7616,Rajesh Gupta,FUR-BO-10003441,Furniture,Bookcases,6482,,,,
AG-7616,Rajesh Gupta,TEC-PH-10004774,Technology,Phones,26396,,,,
AG-7616,Rajesh Gupta,OFF-BI-10003684,Office Supplies,Binders,10103,,,,
AG-7616,Rajesh Gupta,TEC-PH-10001494,Technology,Phones,9264,,,,
AG-7616,Rajesh Gupta,TEC-AC-10004666,Technology,Accessories,16936,,,,
AG-7616,Rajesh Gupta,OFF-ST-10003816,Office Supplies,Storage,44239,,,,
AG-7616,Rajesh Gupta,FUR-FU-10001935,Furniture,Furnishings,4714,,,,
AG-7616,Rajesh Gupta,FUR-FU-10004091,Furniture,Furnishings,41988,,,,
AG-7616,Rajesh Gupta,TEC-AC-10001772,Technology,Accessories,47830,,,,
AG-8313,Sanya Roy,FUR-TA-10001520,Furniture,Tables,41743,,,,
AG-8313,Sanya Roy,FUR-CH-10003379,Furniture,Chairs,48821,,,,
AG-8313,Sanya Roy,OFF-BI-10002706,Office Supplies,Binders,33985,,,,
AG-8313,Sanya Roy,OFF-EN-10000056,Office Supplies,Envelopes,42894,,,,
AG-8313,Sanya Roy,OFF-ST-10001558,Office Supplies,Storage,30419,,,,
AG-8313,Sanya Roy,OFF-ST-10002444,Office Supplies,Storage,16547,,,,
AG-8313,Sanya Roy,TEC-AC-10002473,Technology,Accessories,23783,,,,
AG-8313,Sanya Roy,TEC-PH-10004531,Technology,Phones,33943,,,,
AG-8313,Sanya Roy,OFF-AP-10004487,Office Supplies,Appliances,20580,,,,
AG-8313,Sanya Roy,OFF-BI-10003650,Office Supplies,Binders,42465,,,,
AG-8313,Sanya Roy,OFF-PA-10003543,Office Supplies,Paper,28344,,,,
AG-8801,Ananya Sen,TEC-AC-10004353,Technology,Accessories,22679,,,,
AG-8801,Ananya Sen,OFF-AR-10000658,Office Supplies,Art,10207,,,,
AG-8801,Ananya Sen,OFF-AP-10000696,Office Supplies,Appliances,45680,,,,
AG-8801,Ananya Sen,OFF-AR-10003560,Office Supplies,Art,33789,,,,
AG-8801,Ananya Sen,OFF-AR-10001468,Office Supplies,Art,11384,,,,
AG-8801,Ananya Sen,OFF-PA-10004971,Office Supplies,Paper,34356,,,,
AG-8801,Ananya Sen,OFF-PA-10002195,Office Supplies,Paper,10575,,,,
AG-8801,Ananya Sen,OFF-PA-10001745,Office Supplies,Paper,29023,,,,
AG-8801,Ananya Sen,OFF-BI-10004826,Office Supplies,Binders,963,,,,
AG-8801,Ananya Sen,OFF-PA-10001870,Office Supplies,Paper,32676,,,,
AG-8801,Ananya Sen,OFF-AP-10001058,Office Supplies,Appliances,10813,,,,
AG-7823,Kiran Rao,TEC-AC-10003911,Technology,Accessories,44360,,,,
AG-7823,Kiran Rao,OFF-PA-10000289,Office Supplies,Paper,39512,,,,
AG-7823,Kiran Rao,OFF-AP-10003040,Office Supplies,Appliances,33258,,,,
AG-7823,Kiran Rao,OFF-PA-10000350,Office Supplies,Paper,20096,,,,
AG-7823,Kiran Rao,OFF-BI-10001759,Office Supplies,Binders,19902,,,,
AG-7823,Kiran Rao,FUR-TA-10000577,Furniture,Tables,24281,,,,
AG-7823,Kiran Rao,OFF-PA-10004101,Office Supplies,Paper,5268,,,,
AG-7823,Kiran Rao,OFF-ST-10001496,Office Supplies,Storage,21620,,,,
AG-7823,Kiran Rao,OFF-BI-10002931,Office Supplies,Binders,14960,,,,
AG-7823,Kiran Rao,FUR-TA-10002356,Furniture,Tables,25281,,,,
AG-7823,Kiran Rao,FUR-FU-10003601,Furniture,Furnishings,42120,,,,
AG-7257,Aditi Sharma,FUR-FU-10000576,Furniture,Furnishings,6708,,,,
AG-7257,Aditi Sharma,FUR-TA-10004154,Furniture,Tables,30455,,,,
AG-7257,Aditi Sharma,OFF-PA-10000788,Office Supplies,Paper,43703,,,,
AG-7257,Aditi Sharma,OFF-PA-10002479,Office Supplies,Paper,17372,,,,
AG-7257,Aditi Sharma,FUR-FU-10001940,Furniture,Furnishings,23795,,,,
AG-7257,Aditi Sharma,OFF-AR-10001958,Office Supplies,Art,29529,,,,
AG-7257,Aditi Sharma,FUR-BO-10004709,Furniture,Bookcases,18451,,,,
AG-7257,Aditi Sharma,OFF-ST-10000604,Office Supplies,Storage,25106,,,,
AG-7257,Aditi Sharma,TEC-PH-10002923,Technology,Phones,26549,,,,
AG-7257,Aditi Sharma,OFF-BI-10004465,Office Supplies,Binders,40433,,,,
AG-7257,Aditi Sharma,OFF-PA-10002333,Office Supplies,Paper,12802,,,,
AG-7548,Aarav Sharma,FUR-FU-10004188,Furniture,Furnishings,42039,,,,
AG-7548,Aarav Sharma,FUR-CH-10002965,Furniture,Chairs,38411,,,,
AG-7548,Aarav Sharma,OFF-BI-10000145,Office Supplies,Binders,40091,,,,
AG-7548,Aarav Sharma,OFF-EN-10001335,Office Supplies,Envelopes,884,,,,
AG-7548,Aarav Sharma,OFF-LA-10001613,Office Supplies,Labels,38915,,,,
AG-7548,Aarav Sharma,OFF-LA-10004055,Office Supplies,Labels,25985,,,,
AG-7548,Aarav Sharma,OFF-AR-10004344,Office Supplies,Art,39985,,,,
AG-7548,Aarav Sharma,OFF-PA-10004621,Office Supplies,Paper,14450,,,,
